0	0	0
0	0	0
0	2	1
0	1	0
0	3	1
0	2	0
2	2	1
3	3	2
4	4	3
6	4	4
6	3	3
6	5	4
6	4	3
6	6	4
6	6	4
6	6	4
6	6	4
6	6	4
6	6	4
6	6	4
6	6	4
6	6	4
